Turn_time_stamps,Angle(degrees)
249.282366666667,117.912287222895
249.315733333333,125.045065480972
249.3491,7.92716082516399
249.816233333333,118.367496750824
250.083166666667,130.622793659204
250.183266666667,129.801442888199
250.583666666667,121.319263278592
250.6504,126.506399853667
251.184266666667,131.071493948083
251.217633333333,129.809933770725
251.317733333333,131.557770698869
251.417833333333,119.34964278163
251.618033333333,132.632223781123
251.6514,115.203332501058
251.684766666667,104.74919837802
251.718133333333,113.560232890269
251.7515,114.731018404933
251.784866666667,133.190390649151
251.8516,124.360459552322
251.884966666667,101.349960912904
251.918333333333,115.395378118919
251.9517,116.294142190013
251.985066666667,112.327664919565
252.018433333333,126.582941922244
252.0518,109.508237211214
252.085166666667,109.68026889978
252.118533333333,108.741772338935
252.1519,103.718291225611
252.185266666667,115.807154086061
252.218633333333,130.067094984003
252.252,128.261892679163
252.285366666667,121.05866229607
252.3521,113.742627434128
252.385466666667,119.7001552165
252.418833333333,124.960304237417
252.4522,118.093475121842
252.518933333333,109.454982717518
252.5523,110.171271733251
252.585666666667,90.4554033419603
252.619033333333,99.1210228067312
252.6524,105.947408821706
252.685766666667,116.294306600936
252.719133333333,116.237846206727
252.7525,110.200078008214
252.785866666667,111.22204516225
252.819233333333,101.688990282478
252.8526,99.1723534371917
252.885966666667,115.792990579306
252.919333333333,108.37783574748
252.9527,131.491497852934
252.986066666667,130.074474906972
253.019433333333,125.793222530547
253.5533,127.848245236897
253.586666666667,2.70305674761079
253.686766666667,6.94134560351685
253.7535,9.79423003424557
253.786866666667,9.55607768637036
253.820233333333,8.40449946936293
253.8536,2.09544358306979
253.920333333333,0.653759013801249
253.987066666667,21.079273361303
254.020433333333,11.5679786665821
254.087166666667,14.4038626425439
254.120533333333,7.59002700089449
254.1539,11.2432852137327
254.220633333333,15.4452365175258
254.254,15.3107396225271
254.287366666667,7.63442572474486
255.088166666667,91.9480592560978
255.388466666667,124.789566490899
255.989066666667,100.769880993573
256.1559,95.4063401752448
256.5563,98.7038856935908
256.889966666667,120.410626505197
257.9577,124.291711729501
257.991066666667,134.69410689775
258.3581,119.694497983308
258.391466666667,124.468492942134
258.4582,118.022903642178
258.491566666667,3.20138321615617
258.524933333333,5.45077254012157
258.5583,1.01802836481261
258.591666666667,10.3185319143024
258.625033333333,3.55586268807066
258.691766666667,5.93633095883288
258.725133333333,6.84613034853066
258.7585,10.5588981288442
259.025433333333,18.1798338551389
259.4592,12.7315905347686
259.525933333333,17.8136418311667
259.5593,15.9620278721092
259.626033333333,20.8611714009685
259.6594,122.584322952981
259.826233333333,24.8339537240019
259.8596,25.0886360401437
260.026433333333,35.8432733466054
260.093166666667,25.0196933059591
260.126533333333,129.011536104633
260.1599,124.859746916407
260.193266666667,129.756579747384
260.226633333333,133.640285156968
260.526933333333,123.715946583732
260.7605,129.774869568481
260.8606,126.579322345858
261.628033333333,0.375115256835331
266.332733333333,133.339278993377
266.5663,18.5735157899722
270.5703,19.5275756194414
271.037433333333,18.6123490237894
271.0708,19.4293611256757
271.104166666667,17.1611472932895
271.137533333333,19.4004191044026
271.1709,17.5031147004352
271.204266666667,19.7890673487658
271.237633333333,18.4496077487627
271.271,20.365126527392
271.638033333333,19.9578164077429
271.6714,15.3672314633975
271.704766666667,19.2335419605995
271.738133333333,16.7358278006329
271.7715,13.3900155273376
271.838233333333,12.1152355236872
271.8716,12.1782415306284
271.904966666667,14.7197873123885
271.938333333333,11.668253739341
271.9717,12.6688408121973
272.005066666667,14.7492704912079
272.038433333333,18.0631836127367
272.0718,15.0347940882791
272.105166666667,16.7993114871417
272.138533333333,14.8540507794961
272.1719,15.1744418109333
272.205266666667,13.4117934840207
272.238633333333,19.748606813951
272.272,20.305280032269
272.305366666667,17.9266083157242
272.338733333333,18.4324122591637
272.3721,15.7286992573682
272.405466666667,22.415577908148
272.438833333333,24.0088418144566
272.4722,26.2867662370423
272.538933333333,26.113554082766
273.606666666667,132.701860702539
274.040433333333,40.0948615045116
274.107166666667,27.8077683768743
274.140533333333,27.3740044788707
274.1739,34.9836057893075
274.207266666667,28.0761050232305
274.240633333333,39.8320510578154
274.274,42.5401430858407
274.307366666667,52.7174248814979
274.340733333333,45.0259914285183
274.3741,57.6902224640969
274.407466666667,61.7080477038078
274.440833333333,48.2903518628182
274.4742,65.3174313156144
274.507566666667,61.6503901310803
274.540933333333,69.2670273192832
274.5743,82.2983367103647
274.607666666667,79.2218846169792
274.641033333333,83.0362136165467
274.6744,82.2761868552445
274.707766666667,91.8162229443063
274.741133333333,74.7272593102174
274.7745,93.5339752614303
274.807866666667,84.9667865263666
274.8746,57.6027564444694
274.907966666667,62.6158578509031
274.941333333333,60.3527245422887
274.9747,42.0796428864533
275.008066666667,39.8251003156999
275.041433333333,34.3417770695478
275.0748,33.3938227025763
275.108166666667,33.5139439074027
275.141533333333,33.2680486321845
275.1749,35.209023343723
275.208266666667,37.1222167666166
275.241633333333,43.3066584999959
275.275,44.4426947707279
275.308366666667,51.502470265596
275.341733333333,47.8007590258529
275.3751,53.3718015393208
275.408466666667,48.4521236498602
275.441833333333,51.4591906652245
275.4752,46.4176332158703
275.508566666667,47.6277037817494
275.541933333333,46.8275231246817
275.5753,47.1842048276105
275.608666666667,56.8068599595752
275.642033333333,53.4905226100448
275.6754,60.6321500594635
275.708766666667,64.7740973245741
275.742133333333,64.3023526636394
275.7755,67.3814417373919
275.808866666667,61.424970457921
275.842233333333,56.7108631681155
275.8756,58.4936321508411
275.908966666667,61.7211633594699
275.942333333333,67.7159721482172
275.9757,61.3930497442475
276.009066666667,63.938708246512
276.042433333333,63.8065182633322
276.0758,59.1726879244476
276.109166666667,61.7429373653477
276.142533333333,70.651543412736
276.1759,69.4266978776953
276.209266666667,59.0846953259246
276.242633333333,64.8575970920918
276.276,56.9703018188487
276.309366666667,59.2698210320268
276.342733333333,71.039850452421
276.3761,58.8238393385787
276.409466666667,65.9244017853532
276.442833333333,69.5135187068376
276.4762,66.6528178330844
276.509566666667,67.6088849001173
276.542933333333,44.8418001159112
276.5763,47.758858057468
276.609666666667,66.0667084935444
276.6764,47.1241761955976
276.709766666667,67.2997382784036
276.743133333333,68.5925474383076
276.7765,91.0978692060267
276.809866666667,77.5078034487588
276.843233333333,74.4155058035256
276.8766,86.1596059021708
276.909966666667,84.3548165892534
276.943333333333,78.3990367497439
276.9767,73.4237057803909
277.010066666667,85.4608992262551
277.043433333333,107.67768111213
277.0768,109.782750670827
277.110166666667,93.179761291718
277.143533333333,99.5987092859057
277.1769,95.4330766181645
277.210266666667,95.6451078565634
277.243633333333,107.432585038109
277.277,108.625342199517
277.310366666667,94.4052147886396
277.343733333333,109.679850109395
277.3771,104.171006954955
277.410466666667,99.475737297217
277.443833333333,98.2634004188826
277.4772,98.7462467285317
277.510566666667,92.7594851917258
277.543933333333,98.9313884157562
277.5773,88.6966800980841
277.610666666667,92.6475193667712
277.644033333333,86.8521221915381
277.6774,94.3628955253559
277.710766666667,80.9799144171615
277.744133333333,80.5005657221676
277.7775,82.6799277368196
277.810866666667,76.4542476264739
277.844233333333,84.3402364493715
277.8776,82.596296568786
277.910966666667,73.0152642561717
277.944333333333,72.8564420081868
277.9777,68.9271787335657
278.011066666667,80.4762822925114
278.044433333333,88.8703581073872
278.0778,83.7715152297016
278.111166666667,80.7357374863347
278.144533333333,80.8452080607047
278.1779,87.1831101099453
278.211266666667,83.5857580616649
278.244633333333,93.4589076625616
278.278,85.9921610512658
278.311366666667,88.0311552729359
278.344733333333,90.1968324205908
278.3781,97.5390068508974
278.411466666667,94.5714418382092
278.444833333333,84.8000052998907
278.4782,89.6500612635275
278.511566666667,80.8687683764759
278.544933333333,99.5161949170935
278.5783,82.7690513557138
278.611666666667,90.4807550651695
278.645033333333,91.4054674581544
278.6784,100.384799808447
278.711766666667,91.1528405539815
278.745133333333,102.92696119481
278.7785,90.1423591249981
278.811866666667,107.488582114095
278.845233333333,105.320531619156
278.8786,109.543742138797
278.911966666667,100.462657768046
278.945333333333,97.9402368414397
278.9787,104.649954923475
279.012066666667,92.8321322937575
279.045433333333,100.089208829586
279.0788,91.3134473834631
279.112166666667,79.1787836445132
279.145533333333,89.048307995625
279.1789,63.0922409432054
279.212266666667,62.6026754612557
279.245633333333,72.9839798646786
279.279,59.6444381292394
279.312366666667,71.767301801304
279.345733333333,66.0438416745815
279.3791,75.2886035500785
279.412466666667,62.732498081244
279.445833333333,62.4545416064134
279.4792,77.7372360004383
279.512566666667,71.8448051014666
279.545933333333,77.4699899233589
279.5793,69.4372599293869
279.612666666667,66.248292863415
279.646033333333,67.7870272973238
279.6794,72.3934883301098
279.712766666667,73.004957365447
279.746133333333,80.7689467515645
279.7795,70.9258313826887
279.812866666667,72.4340259455645
279.846233333333,78.7270793006432
279.8796,78.2261358155823
279.912966666667,83.1024045185826
279.946333333333,84.2106279270174
279.9797,65.9651151258539
280.013066666667,47.5103209674224
280.046433333333,66.1135581224878
280.0798,66.8449081903992
280.113166666667,68.1004862704954
280.146533333333,66.6900645395098
280.1799,84.884893023633
280.213266666667,81.8748676215956
280.246633333333,70.2710579629546
280.28,81.4976510728705
280.313366666667,73.6919601133659
280.346733333333,77.3639787377652
280.3801,65.0776291143537
280.413466666667,77.3640952727575
280.446833333333,94.0403702272391
280.4802,69.0002461552225
280.513566666667,67.8135527441326
280.546933333333,69.0287973343818
280.5803,64.1018989764011
280.613666666667,76.7384909684426
280.647033333333,76.5316099365259
280.6804,73.6119694906973
280.713766666667,54.7661144061229
280.747133333333,65.719916907405
280.7805,63.8911489074574
280.813866666667,75.6055278443474
280.847233333333,64.4792727077011
280.8806,59.8489932088032
280.913966666667,50.9228257365503
280.947333333333,57.6284365430644
280.9807,58.3827058098079
281.014066666667,54.1925785643829
281.047433333333,52.3537098406153
281.0808,56.7491258027496
281.114166666667,55.7351029442887
281.147533333333,66.4736991380181
281.1809,74.1533246902576
281.214266666667,56.4027500905292
281.247633333333,62.7906761099436
281.281,62.0588993132954
281.314366666667,79.7570442672844
281.347733333333,82.5761881510466
281.3811,71.033017544637
281.414466666667,66.036503894625
281.447833333333,74.3695496537827
281.4812,65.8198211089285
281.514566666667,68.5454201868522
281.547933333333,68.0695228001247
281.5813,58.5436991701238
281.614666666667,65.5240085768694
281.648033333333,59.497341442677
281.6814,45.4987096730684
281.714766666667,37.0591929658758
281.748133333333,40.5105423918227
281.7815,47.5544349050841
281.814866666667,43.1176584456479
281.848233333333,45.0669116834446
281.8816,49.6695578511933
281.914966666667,46.4151435977199
281.948333333333,35.7009848737278
281.9817,32.4665977065515
282.015066666667,29.9941846675969
282.048433333333,32.3361543973697
282.0818,30.78717575824
282.115166666667,31.1606642588168
282.148533333333,29.8800923255894
282.1819,27.4072411615984
282.215266666667,24.4322229240839
282.248633333333,22.2348411872847
282.282,23.3123960380862
282.315366666667,22.8623776524531
282.348733333333,25.5772018821093
282.3821,27.5530395873783
282.415466666667,35.1500029087263
282.448833333333,31.6137971319634
282.4822,32.5121235225471
282.515566666667,43.9921647020422
282.548933333333,32.3565453910143
282.5823,38.9243971427032
282.615666666667,38.5574353871801
282.649033333333,41.3975372377959
282.6824,36.09755844819
282.715766666667,45.4844766432159
282.749133333333,51.5943119216835
282.7825,60.3733657180661
282.815866666667,72.0121554267318
282.849233333333,77.3240389745507
282.8826,75.6661172509414
282.915966666667,83.447372688917
282.949333333333,86.3839321988521
282.9827,66.1041633160995
283.016066666667,80.1304436987894
283.049433333333,67.4701058631518
283.0828,76.9465867671316
283.116166666667,70.7316784184737
283.149533333333,121.629033317807
283.1829,95.9030685674343
283.216266666667,85.8031086204041
283.249633333333,92.0439855135529
283.283,106.859443148449
283.316366666667,105.352795574267
283.349733333333,110.667544973968
283.3831,105.124822232551
283.416466666667,96.6918266002063
283.449833333333,55.1164436005399
283.4832,98.7122198938497
283.516566666667,48.9521345329674
283.549933333333,78.0646987627258
283.5833,45.5490495235954
283.616666666667,97.2828398956668
283.650033333333,41.4476722287507
283.6834,43.6394002765059
283.716766666667,43.4213135540464
283.750133333333,61.67194310684
283.816866666667,98.04084513565
284.4842,131.159435192762
284.5843,134.368360524528
285.118166666667,1.86424852455348
285.218266666667,14.608930803455
285.9857,133.567984324672
286.119166666667,130.008899453202
286.152533333333,127.600319366776
286.1859,130.179704541068
286.219266666667,131.345897960702
286.419466666667,132.406907088189
287.854233333333,52.3840827071139
287.8876,50.701589933783
287.920966666667,56.0500117469792
287.954333333333,57.6741678571105
287.9877,60.2596175424325
288.021066666667,64.4268713493206
288.054433333333,53.5197348019581
288.0878,56.4703561673896
288.121166666667,55.752218415114
288.154533333333,54.6663115019386
288.1879,58.1340616038099
288.221266666667,56.1156045552955
288.254633333333,63.0463304482451
288.288,57.4057853594077
288.321366666667,57.8502853209127
288.354733333333,57.2024837683496
288.3881,61.5698891851318
288.554933333333,53.9746545425648
288.5883,49.1897460707261
288.721766666667,58.256632884897
288.7885,61.2241659815014
288.855233333333,48.8378103741207
289.622666666667,133.368324895147
290.7905,125.29528008142
292.558933333333,86.0224183361356
292.5923,92.2333371544978
292.625666666667,37.1613254157738
292.659033333333,78.9121088216801
292.6924,40.0102337272804
292.725766666667,33.0151597188187
292.759133333333,39.3515847609726
292.7925,46.4263198779156
292.825866666667,51.7669193113061
292.859233333333,43.5962771932881
292.8926,35.4529440254637
292.925966666667,55.5959524017291
292.959333333333,62.3272865961045
292.9927,50.1735513253568
293.026066666667,46.974934389981
293.059433333333,51.6242401290292
293.0928,46.0846244765493
293.126166666667,48.3212047718345
293.159533333333,41.4317584026758
293.1929,33.4031364503022
293.226266666667,34.5159447665623
293.259633333333,33.9239146609273
293.293,33.7514117923248
293.326366666667,41.6520433342914
293.359733333333,34.2963693249648
293.3931,64.3935891241611
293.426466666667,62.3423772676137
293.459833333333,66.3665916101321
